time,group1_current,group2_current,group3_current,group4_current,group5_current,group6_current,heat,inlet_mean_temp,max_temp_fuel,temp_blanket,temp_fuel
0.078622785616018,8.3214933691655e+20,3.2881324341702e+21,8.2052953705845e+21,5.7305598085641e+21,3.7376270732256e+21,1.0445250118323e+21,2018139295.8577,964.73261709995,1169.4955304416,928.2052823813,1023.4253186909
0.094348342739222,8.3155751641145e+20,3.2857847280154e+21,8.1994185147617e+21,5.7264661938664e+21,3.734962959626e+21,1.0437811065743e+21,2016709642.0692,964.7325774139,1169.4950722784,928.20551939965,1023.3637147941
0.11321901128707,8.3078957425635e+20,3.2827386762889e+21,8.1917923349869e+21,5.7211521956477e+21,3.7315040025913e+21,1.0428153493516e+21,2014855149.6141,964.73252925709,1169.4942045461,928.20580040894,1023.2880214706
0.13586381354448,8.2981790407323e+20,3.2788844785011e+21,8.1821402994866e+21,5.7144243013516e+21,3.727123953197e+21,1.0415925294956e+21,2012509718.571,964.73247068667,1169.4925948654,928.2061324741,1023.195976332
0.16303757625338,8.2864193180782e+20,3.2742188861379e+21,8.1704508187701e+21,5.7062736876097e+21,3.7218168365906e+21,1.0401110234598e+21,2009673094.1356,964.73239925114,1169.4896691203,928.2065234447,1023.0845511463
0.19564609150405,8.2731207328988e+20,3.2689397667398e+21,8.1572129375336e+21,5.6970407393503e+21,3.7158041685605e+21,1.0384327308082e+21,2006469054.5461,964.73231182759,1169.4844733139,928.20698228884,1022.9493847785
0.23477630980486,8.2285273362953e+20,3.2513007085542e+21,8.1131434591536e+21,5.6662811128508e+21,3.6957591941888e+21,1.03283818361e+21,1995706220.5254,964.73220442388,1169.4734143048,928.20749178095,1022.7776582668
0.28173257176583,8.1819543314812e+20,3.2328722042608e+21,8.0670780425951e+21,5.6341256347315e+21,3.6748047067121e+21,1.0269912420218e+21,1984484653.3919,964.73207404043,1169.4514100613,928.20805139588,1022.5590267541
0.338080086119,8.1334326148134e+20,3.2136654224742e+21,8.0190397164678e+21,5.6005902055047e+21,3.6529516809881e+21,1.0208963527443e+21,1972821784.6866,964.73199355826,1169.4097810286,928.20865806815,1022.2810406367
0.4056971033428,8.0741438451203e+20,3.190198785352e+21,7.9603458911621e+21,5.5596140024423e+21,3.6262503330868e+21,1.013452761537e+21,1958599587.1009,964.73347421956,1169.3326851436,928.20929134169,1021.9252701352
0.48683752401136,8.0269487755215e+20,3.1714958754095e+21,7.9134855525301e+21,5.5268998338745e+21,3.6049385790964e+21,1.007520725533e+21,1947364718.8398,964.75299195509,1169.197629489,928.20996093523,1021.4794035805
0.58420602881363,7.9961732439053e+20,3.1592646642631e+21,7.8827143819816e+21,5.5054225744047e+21,3.5909578078218e+21,1.0036445934578e+21,1940178117.3757,964.89682814013,1168.9735769401,928.21069477875,1020.938707152
